1.0199999809265137,0.004999999888241291,-0.024000000208616257,-1
1.0160000324249268,0,-0.017000000923871994,-1
1.0170000195503235,-0.0044999998062849045,-0.017500000074505806,-1
1.0166666905085247,-0.003666666569188237,-0.019333333397905033,-1
1.0170000195503235,-0.002749999926891178,-0.01899999985471368,-1
1.0168000221252442,-0.0019999999320134522,-0.01899999976158142,-1
1.0164000272750855,-0.0021999999415129425,-0.0193999994546175,-1
1.0164000272750855,-0.001000000024214387,-0.01899999976158142,-1
1.0160000324249268,-0.002000000048428774,-0.016599999740719795,-1
1.0160000324249268,0.00019999993965029715,-0.0357999999076128,-1
1.0154000282287599,-0.00040000008884817363,-0.05379999950528145,-1
1.016000008583069,-0.009999999823048712,-0.04719999954104424,-1
1.0154000043869018,-1.3969838619232177e-10,-0.048999999463558194,-1
1.017799973487854,-0.009199999971315265,-0.031199999153614044,-1
1.0181999921798706,0.006199999898672104,-0.022599999979138374,-1
1.0187999963760377,-0.006399999931454658,-0.022199999913573264,-1
1.018400001525879,-0.003399999998509884,-0.02200000025331974,-1
1.0176000118255615,0.0015999999828636645,-0.023000000417232512,-1
1.0180000066757202,-0.001600000075995922,-0.021600000187754632,-1
1.0177999973297118,-0.004600000148639083,-0.018400000035762788,-1
1.017199993133545,-0.0026000000070780516,-0.01799999997019768,-1
1.0170000076293946,-0.0004000000189989805,-0.018399999663233756,-1
1.0172000169754027,-0.000800000037997961,-0.017799999564886093,-1
1.0170000076293946,-0.000800000037997961,-0.01719999983906746,-1
1.0194000244140624,-0.0004000000189989805,-0.02060000002384186,-1
1.0186000108718871,-0.0018000000156462193,-0.020200000330805778,-1
1.0178000211715699,-0.0016000000294297933,-0.021000000089406966,-1
1.0174000024795533,0.0004000000189989805,-0.01899999976158142,-1
1.0177999973297118,0.000800000037997961,-0.018399999663233756,-1
1.0187999963760377,0.0004000000189989805,-0.016599999740719795,0.8440000000118744
1.018999981880188,0.0004000000189989805,-0.015199999883770942,1.3330000000132713
1.391000008583069,0.04560000002384186,0.08300000056624413,2.3460000000195578
1.8134000062942506,0.06279999990947545,0.08600000040605664,2.867000000012922
2.212400031089783,0.06039999988861382,0.027200000826269388,3.875
2.643400049209595,0.05039999969303608,0.0646000006236136,4.377000000007683
3.0512000560760497,0.037599999085068704,-0.02559999665245414,4.889000000010128
3.093600034713745,-0.11839999817311764,-0.1783999979496002,5.388000000006286
3.130400037765503,-0.1639999970793724,-0.16959999799728392,5.902000000001863
3.186400032043457,-0.12799999564886094,-0.11360000055283308,7.4170000000158325
3.286400032043457,-0.04719999581575394,-0.08400000017136336,8.432000000000698
